START,END,UTC,READABLE_START,READABLE_END,PHONE_STEP,WEARABLE_STEP,AVERAGE_STEP,DURATION,TYPE
1636716480000,1636716720000,9,2021-11-12 20:28:00,2021-11-12 20:32:00,0.0,162.0,162.0,4,WEARABLE
1636717200000,1636717260000,9,2021-11-12 20:40:00,2021-11-12 20:41:00,0.0,11.0,11.0,1,WEARABLE
1636717560000,1636717980000,9,2021-11-12 20:46:00,2021-11-12 20:53:00,0.0,472.0,472.0,7,WEARABLE
1636718640000,1636718760000,9,2021-11-12 21:04:00,2021-11-12 21:06:00,0.0,86.0,86.0,2,WEARABLE
1636718880000,1636718940000,9,2021-11-12 21:08:00,2021-11-12 21:09:00,0.0,11.0,11.0,1,WEARABLE
1636720500000,1636720680000,9,2021-11-12 21:35:00,2021-11-12 21:38:00,0.0,131.0,131.0,3,WEARABLE
1636721580000,1636721640000,9,2021-11-12 21:53:00,2021-11-12 21:54:00,0.0,27.0,27.0,1,WEARABLE
1636721700000,1636721880000,9,2021-11-12 21:55:00,2021-11-12 21:58:00,0.0,167.0,167.0,3,WEARABLE
1636722420000,1636722600000,9,2021-11-12 22:07:00,2021-11-12 22:10:00,0.0,143.0,143.0,3,WEARABLE
1636722780000,1636722840000,9,2021-11-12 22:13:00,2021-11-12 22:14:00,0.0,20.0,20.0,1,WEARABLE
1636727340000,1636727460000,9,2021-11-12 23:29:00,2021-11-12 23:31:00,0.0,42.0,42.0,2,WEARABLE
1636727760000,1636727820000,9,2021-11-12 23:36:00,2021-11-12 23:37:00,0.0,37.0,37.0,1,WEARABLE
1636727880000,1636727940000,9,2021-11-12 23:38:00,2021-11-12 23:39:00,0.0,27.0,27.0,1,WEARABLE
1636728060000,1636728120000,9,2021-11-12 23:41:00,2021-11-12 23:42:00,0.0,12.0,12.0,1,WEARABLE
1636728180000,1636729020000,9,2021-11-12 23:43:00,2021-11-12 23:57:00,0.0,1024.0,1024.0,14,WEARABLE
1636733520000,1636733580000,9,2021-11-13 01:12:00,2021-11-13 01:13:00,0.0,10.0,10.0,1,WEARABLE
1636734720000,1636734780000,9,2021-11-13 01:32:00,2021-11-13 01:33:00,0.0,10.0,10.0,1,WEARABLE
1636736160000,1636736340000,9,2021-11-13 01:56:00,2021-11-13 01:59:00,0.0,214.0,214.0,3,WEARABLE
1636736400000,1636736580000,9,2021-11-13 02:00:00,2021-11-13 02:03:00,0.0,243.0,243.0,3,WEARABLE
1636782660000,1636783500000,9,2021-11-13 14:51:00,2021-11-13 15:05:00,0.0,1610.0,1610.0,14,WEARABLE
1636785300000,1636785960000,9,2021-11-13 15:35:00,2021-11-13 15:46:00,0.0,885.0,885.0,11,WEARABLE
1636786020000,1636786080000,9,2021-11-13 15:47:00,2021-11-13 15:48:00,0.0,17.0,17.0,1,WEARABLE
1636787160000,1636787280000,9,2021-11-13 16:06:00,2021-11-13 16:08:00,0.0,25.0,25.0,2,WEARABLE
1636787460000,1636787520000,9,2021-11-13 16:11:00,2021-11-13 16:12:00,0.0,11.0,11.0,1,WEARABLE
1636787940000,1636788060000,9,2021-11-13 16:19:00,2021-11-13 16:21:00,0.0,29.0,29.0,2,WEARABLE
1636789020000,1636789080000,9,2021-11-13 16:37:00,2021-11-13 16:38:00,0.0,37.0,37.0,1,WEARABLE
1636789200000,1636789320000,9,2021-11-13 16:40:00,2021-11-13 16:42:00,0.0,49.0,49.0,2,WEARABLE
1636789920000,1636790040000,9,2021-11-13 16:52:00,2021-11-13 16:54:00,0.0,53.0,53.0,2,WEARABLE
1636790340000,1636790520000,9,2021-11-13 16:59:00,2021-11-13 17:02:00,0.0,44.0,44.0,3,WEARABLE
1636790580000,1636790820000,9,2021-11-13 17:03:00,2021-11-13 17:07:00,0.0,166.0,166.0,4,WEARABLE
1636793940000,1636794060000,9,2021-11-13 17:59:00,2021-11-13 18:01:00,0.0,50.0,50.0,2,WEARABLE
1636795200000,1636795440000,9,2021-11-13 18:20:00,2021-11-13 18:24:00,0.0,75.0,75.0,4,WEARABLE
1636795620000,1636795800000,9,2021-11-13 18:27:00,2021-11-13 18:30:00,0.0,91.0,91.0,3,WEARABLE
1636796280000,1636796340000,9,2021-11-13 18:38:00,2021-11-13 18:39:00,0.0,12.0,12.0,1,WEARABLE
1636796520000,1636796700000,9,2021-11-13 18:42:00,2021-11-13 18:45:00,0.0,104.0,104.0,3,WEARABLE
1636796760000,1636796820000,9,2021-11-13 18:46:00,2021-11-13 18:47:00,0.0,18.0,18.0,1,WEARABLE
1636797360000,1636797420000,9,2021-11-13 18:56:00,2021-11-13 18:57:00,0.0,16.0,16.0,1,WEARABLE
1636797480000,1636797660000,9,2021-11-13 18:58:00,2021-11-13 19:01:00,0.0,40.0,40.0,3,WEARABLE
1636797900000,1636797960000,9,2021-11-13 19:05:00,2021-11-13 19:06:00,0.0,11.0,11.0,1,WEARABLE
1636800300000,1636800360000,9,2021-11-13 19:45:00,2021-11-13 19:46:00,0.0,19.0,19.0,1,WEARABLE
1636801140000,1636801260000,9,2021-11-13 19:59:00,2021-11-13 20:01:00,0.0,33.0,33.0,2,WEARABLE
1636801680000,1636802040000,9,2021-11-13 20:08:00,2021-11-13 20:14:00,0.0,145.0,145.0,6,WEARABLE
1636803240000,1636803480000,9,2021-11-13 20:34:00,2021-11-13 20:38:00,0.0,95.0,95.0,4,WEARABLE
1636803540000,1636803660000,9,2021-11-13 20:39:00,2021-11-13 20:41:00,0.0,50.0,50.0,2,WEARABLE
1636804500000,1636804560000,9,2021-11-13 20:55:00,2021-11-13 20:56:00,0.0,33.0,33.0,1,WEARABLE
1636804980000,1636805160000,9,2021-11-13 21:03:00,2021-11-13 21:06:00,0.0,117.0,117.0,3,WEARABLE
1636806960000,1636807080000,9,2021-11-13 21:36:00,2021-11-13 21:38:00,0.0,40.0,40.0,2,WEARABLE
1636807140000,1636807860000,9,2021-11-13 21:39:00,2021-11-13 21:51:00,0.0,1160.0,1160.0,12,WEARABLE
1636807920000,1636807980000,9,2021-11-13 21:52:00,2021-11-13 21:53:00,0.0,10.0,10.0,1,WEARABLE
1636869720000,1636870320000,9,2021-11-14 15:02:00,2021-11-14 15:12:00,0.0,907.0,907.0,10,WEARABLE
1636870440000,1636870620000,9,2021-11-14 15:14:00,2021-11-14 15:17:00,0.0,47.0,47.0,3,WEARABLE
1636870920000,1636871160000,9,2021-11-14 15:22:00,2021-11-14 15:26:00,0.0,262.0,262.0,4,WEARABLE
1636871280000,1636871940000,9,2021-11-14 15:28:00,2021-11-14 15:39:00,0.0,1208.0,1208.0,11,WEARABLE
1636872360000,1636872660000,9,2021-11-14 15:46:00,2021-11-14 15:51:00,0.0,216.0,216.0,5,WEARABLE
1636873380000,1636873500000,9,2021-11-14 16:03:00,2021-11-14 16:05:00,0.0,78.0,78.0,2,WEARABLE
1636881060000,1636881240000,9,2021-11-14 18:11:00,2021-11-14 18:14:00,0.0,69.0,69.0,3,WEARABLE
1636884180000,1636884300000,9,2021-11-14 19:03:00,2021-11-14 19:05:00,0.0,109.0,109.0,2,WEARABLE
1636884420000,1636884600000,9,2021-11-14 19:07:00,2021-11-14 19:10:00,0.0,58.0,58.0,3,WEARABLE
1636888560000,1636888620000,9,2021-11-14 20:16:00,2021-11-14 20:17:00,0.0,13.0,13.0,1,WEARABLE
1636889340000,1636889400000,9,2021-11-14 20:29:00,2021-11-14 20:30:00,0.0,69.0,69.0,1,WEARABLE
1636890180000,1636890360000,9,2021-11-14 20:43:00,2021-11-14 20:46:00,0.0,79.0,79.0,3,WEARABLE
1636897020000,1636897080000,9,2021-11-14 22:37:00,2021-11-14 22:38:00,0.0,48.0,48.0,1,WEARABLE
1636898160000,1636898220000,9,2021-11-14 22:56:00,2021-11-14 22:57:00,0.0,10.0,10.0,1,WEARABLE
1636900020000,1636900260000,9,2021-11-14 23:27:00,2021-11-14 23:31:00,0.0,100.0,100.0,4,WEARABLE
1636900740000,1636900800000,9,2021-11-14 23:39:00,2021-11-14 23:40:00,0.0,13.0,13.0,1,WEARABLE
1636900980000,1636901760000,9,2021-11-14 23:43:00,2021-11-14 23:56:00,0.0,1227.0,1227.0,13,WEARABLE
1636933680000,1636934400000,9,2021-11-15 08:48:00,2021-11-15 09:00:00,0.0,1208.0,1208.0,12,WEARABLE
1636937520000,1636937580000,9,2021-11-15 09:52:00,2021-11-15 09:53:00,0.0,64.0,64.0,1,WEARABLE
1636937820000,1636937880000,9,2021-11-15 09:57:00,2021-11-15 09:58:00,0.0,52.0,52.0,1,WEARABLE
1636939020000,1636939200000,9,2021-11-15 10:17:00,2021-11-15 10:20:00,0.0,58.0,58.0,3,WEARABLE
1636939320000,1636939440000,9,2021-11-15 10:22:00,2021-11-15 10:24:00,0.0,70.0,70.0,2,WEARABLE
1636945320000,1636945560000,9,2021-11-15 12:02:00,2021-11-15 12:06:00,0.0,92.0,92.0,4,WEARABLE
1636946940000,1636947000000,9,2021-11-15 12:29:00,2021-11-15 12:30:00,0.0,10.0,10.0,1,WEARABLE
1636947120000,1636947240000,9,2021-11-15 12:32:00,2021-11-15 12:34:00,0.0,12.0,12.0,2,WEARABLE
1636947360000,1636947720000,9,2021-11-15 12:36:00,2021-11-15 12:42:00,0.0,251.0,251.0,6,WEARABLE
1636947780000,1636947840000,9,2021-11-15 12:43:00,2021-11-15 12:44:00,0.0,12.0,12.0,1,WEARABLE
1636947900000,1636947960000,9,2021-11-15 12:45:00,2021-11-15 12:46:00,0.0,87.0,87.0,1,WEARABLE
1636949820000,1636949940000,9,2021-11-15 13:17:00,2021-11-15 13:19:00,0.0,58.0,58.0,2,WEARABLE
1636950180000,1636950300000,9,2021-11-15 13:23:00,2021-11-15 13:25:00,0.0,75.0,75.0,2,WEARABLE
1636951380000,1636951440000,9,2021-11-15 13:43:00,2021-11-15 13:44:00,0.0,14.0,14.0,1,WEARABLE
1636952640000,1636952700000,9,2021-11-15 14:04:00,2021-11-15 14:05:00,0.0,10.0,10.0,1,WEARABLE
1636953540000,1636953600000,9,2021-11-15 14:19:00,2021-11-15 14:20:00,0.0,13.0,13.0,1,WEARABLE
1636953660000,1636953720000,9,2021-11-15 14:21:00,2021-11-15 14:22:00,0.0,16.0,16.0,1,WEARABLE
1636954140000,1636954200000,9,2021-11-15 14:29:00,2021-11-15 14:30:00,0.0,17.0,17.0,1,WEARABLE
1636954260000,1636954440000,9,2021-11-15 14:31:00,2021-11-15 14:34:00,0.0,53.0,53.0,3,WEARABLE
1636956660000,1636956780000,9,2021-11-15 15:11:00,2021-11-15 15:13:00,0.0,23.0,23.0,2,WEARABLE
1636957320000,1636957380000,9,2021-11-15 15:22:00,2021-11-15 15:23:00,0.0,44.0,44.0,1,WEARABLE
1636957740000,1636957860000,9,2021-11-15 15:29:00,2021-11-15 15:31:00,0.0,56.0,56.0,2,WEARABLE
1636961100000,1636962300000,9,2021-11-15 16:25:00,2021-11-15 16:45:00,0.0,1987.0,1987.0,20,WEARABLE
1636962360000,1636962420000,9,2021-11-15 16:46:00,2021-11-15 16:47:00,0.0,13.0,13.0,1,WEARABLE
1636963260000,1636963620000,9,2021-11-15 17:01:00,2021-11-15 17:07:00,0.0,449.0,449.0,6,WEARABLE
1636963680000,1636964160000,9,2021-11-15 17:08:00,2021-11-15 17:16:00,0.0,715.0,715.0,8,WEARABLE
1636964460000,1636964580000,9,2021-11-15 17:21:00,2021-11-15 17:23:00,0.0,58.0,58.0,2,WEARABLE
1636964640000,1636964700000,9,2021-11-15 17:24:00,2021-11-15 17:25:00,0.0,34.0,34.0,1,WEARABLE
1636965780000,1636965960000,9,2021-11-15 17:43:00,2021-11-15 17:46:00,0.0,81.0,81.0,3,WEARABLE
1636966560000,1636966620000,9,2021-11-15 17:56:00,2021-11-15 17:57:00,0.0,14.0,14.0,1,WEARABLE
1636966860000,1636967520000,9,2021-11-15 18:01:00,2021-11-15 18:12:00,0.0,955.0,955.0,11,WEARABLE
1636967700000,1636967760000,9,2021-11-15 18:15:00,2021-11-15 18:16:00,0.0,11.0,11.0,1,WEARABLE
1636969440000,1636970040000,9,2021-11-15 18:44:00,2021-11-15 18:54:00,0.0,875.0,875.0,10,WEARABLE
1636970520000,1636970640000,9,2021-11-15 19:02:00,2021-11-15 19:04:00,0.0,71.0,71.0,2,WEARABLE
1636970760000,1636970940000,9,2021-11-15 19:06:00,2021-11-15 19:09:00,0.0,99.0,99.0,3,WEARABLE
1636972620000,1636972680000,9,2021-11-15 19:37:00,2021-11-15 19:38:00,0.0,29.0,29.0,1,WEARABLE
1636972920000,1636973040000,9,2021-11-15 19:42:00,2021-11-15 19:44:00,0.0,27.0,27.0,2,WEARABLE
1636974120000,1636974180000,9,2021-11-15 20:02:00,2021-11-15 20:03:00,0.0,27.0,27.0,1,WEARABLE
1636975020000,1636975140000,9,2021-11-15 20:17:00,2021-11-15 20:19:00,0.0,61.0,61.0,2,WEARABLE
1636977960000,1636978020000,9,2021-11-15 21:06:00,2021-11-15 21:07:00,0.0,44.0,44.0,1,WEARABLE
1636978980000,1636979160000,9,2021-11-15 21:23:00,2021-11-15 21:26:00,0.0,156.0,156.0,3,WEARABLE
1636980840000,1636980960000,9,2021-11-15 21:54:00,2021-11-15 21:56:00,0.0,79.0,79.0,2,WEARABLE
1636981260000,1636981440000,9,2021-11-15 22:01:00,2021-11-15 22:04:00,0.0,95.0,95.0,3,WEARABLE
1636982280000,1636982400000,9,2021-11-15 22:18:00,2021-11-15 22:20:00,0.0,66.0,66.0,2,WEARABLE
1636987740000,1636987800000,9,2021-11-15 23:49:00,2021-11-15 23:50:00,0.0,12.0,12.0,1,WEARABLE
1636987860000,1636987980000,9,2021-11-15 23:51:00,2021-11-15 23:53:00,0.0,59.0,59.0,2,WEARABLE
1636989960000,1636990020000,9,2021-11-16 00:26:00,2021-11-16 00:27:00,0.0,10.0,10.0,1,WEARABLE
1636995600000,1636995660000,9,2021-11-16 02:00:00,2021-11-16 02:01:00,0.0,13.0,13.0,1,WEARABLE
1636995960000,1636996200000,9,2021-11-16 02:06:00,2021-11-16 02:10:00,0.0,250.0,250.0,4,WEARABLE
1637022120000,1637022720000,9,2021-11-16 09:22:00,2021-11-16 09:32:00,0.0,1029.0,1029.0,10,WEARABLE
1637026200000,1637026260000,9,2021-11-16 10:30:00,2021-11-16 10:31:00,0.0,31.0,31.0,1,WEARABLE
1637026800000,1637026860000,9,2021-11-16 10:40:00,2021-11-16 10:41:00,0.0,10.0,10.0,1,WEARABLE
1637029680000,1637029800000,9,2021-11-16 11:28:00,2021-11-16 11:30:00,0.0,76.0,76.0,2,WEARABLE
1637030460000,1637030580000,9,2021-11-16 11:41:00,2021-11-16 11:43:00,0.0,94.0,94.0,2,WEARABLE
1637030760000,1637031240000,9,2021-11-16 11:46:00,2021-11-16 11:54:00,0.0,803.0,803.0,8,WEARABLE
1637032980000,1637033580000,9,2021-11-16 12:23:00,2021-11-16 12:33:00,0.0,874.0,874.0,10,WEARABLE
1637034180000,1637034420000,9,2021-11-16 12:43:00,2021-11-16 12:47:00,0.0,201.0,201.0,4,WEARABLE
1637034480000,1637034540000,9,2021-11-16 12:48:00,2021-11-16 12:49:00,0.0,12.0,12.0,1,WEARABLE
1637034600000,1637034780000,9,2021-11-16 12:50:00,2021-11-16 12:53:00,0.0,138.0,138.0,3,WEARABLE
1637036760000,1637036820000,9,2021-11-16 13:26:00,2021-11-16 13:27:00,0.0,64.0,64.0,1,WEARABLE
1637036940000,1637037120000,9,2021-11-16 13:29:00,2021-11-16 13:32:00,0.0,128.0,128.0,3,WEARABLE
1637038800000,1637038980000,9,2021-11-16 14:00:00,2021-11-16 14:03:00,0.0,171.0,171.0,3,WEARABLE
1637039040000,1637039100000,9,2021-11-16 14:04:00,2021-11-16 14:05:00,0.0,19.0,19.0,1,WEARABLE
1637039160000,1637039280000,9,2021-11-16 14:06:00,2021-11-16 14:08:00,0.0,28.0,28.0,2,WEARABLE
1637041440000,1637041500000,9,2021-11-16 14:44:00,2021-11-16 14:45:00,0.0,13.0,13.0,1,WEARABLE
1637044680000,1637044800000,9,2021-11-16 15:38:00,2021-11-16 15:40:00,0.0,62.0,62.0,2,WEARABLE
1637044980000,1637045580000,9,2021-11-16 15:43:00,2021-11-16 15:53:00,0.0,494.0,494.0,10,WEARABLE
1637046360000,1637046480000,9,2021-11-16 16:06:00,2021-11-16 16:08:00,0.0,79.0,79.0,2,WEARABLE
1637050320000,1637050440000,9,2021-11-16 17:12:00,2021-11-16 17:14:00,0.0,64.0,64.0,2,WEARABLE
1637051340000,1637051460000,9,2021-11-16 17:29:00,2021-11-16 17:31:00,0.0,67.0,67.0,2,WEARABLE
1637052060000,1637052120000,9,2021-11-16 17:41:00,2021-11-16 17:42:00,0.0,34.0,34.0,1,WEARABLE
1637054880000,1637055600000,9,2021-11-16 18:28:00,2021-11-16 18:40:00,0.0,861.0,861.0,12,WEARABLE
1637055660000,1637055720000,9,2021-11-16 18:41:00,2021-11-16 18:42:00,0.0,30.0,30.0,1,WEARABLE
1637055900000,1637056020000,9,2021-11-16 18:45:00,2021-11-16 18:47:00,0.0,58.0,58.0,2,WEARABLE
1637057280000,1637057580000,9,2021-11-16 19:08:00,2021-11-16 19:13:00,0.0,335.0,335.0,5,WEARABLE
1637057760000,1637058300000,9,2021-11-16 19:16:00,2021-11-16 19:25:00,0.0,748.0,748.0,9,WEARABLE
1637058480000,1637058660000,9,2021-11-16 19:28:00,2021-11-16 19:31:00,0.0,71.0,71.0,3,WEARABLE
1637058720000,1637058780000,9,2021-11-16 19:32:00,2021-11-16 19:33:00,0.0,13.0,13.0,1,WEARABLE
1637058900000,1637058960000,9,2021-11-16 19:35:00,2021-11-16 19:36:00,0.0,11.0,11.0,1,WEARABLE
1637061480000,1637061660000,9,2021-11-16 20:18:00,2021-11-16 20:21:00,0.0,90.0,90.0,3,WEARABLE
1637062560000,1637062680000,9,2021-11-16 20:36:00,2021-11-16 20:38:00,0.0,100.0,100.0,2,WEARABLE
1637062800000,1637062860000,9,2021-11-16 20:40:00,2021-11-16 20:41:00,0.0,13.0,13.0,1,WEARABLE
1637063460000,1637063580000,9,2021-11-16 20:51:00,2021-11-16 20:53:00,0.0,64.0,64.0,2,WEARABLE
1637063640000,1637063820000,9,2021-11-16 20:54:00,2021-11-16 20:57:00,0.0,116.0,116.0,3,WEARABLE
1637063940000,1637064240000,9,2021-11-16 20:59:00,2021-11-16 21:04:00,0.0,334.0,334.0,5,WEARABLE
1637064360000,1637064540000,9,2021-11-16 21:06:00,2021-11-16 21:09:00,0.0,160.0,160.0,3,WEARABLE
1637064840000,1637064960000,9,2021-11-16 21:14:00,2021-11-16 21:16:00,0.0,75.0,75.0,2,WEARABLE
1637065200000,1637065320000,9,2021-11-16 21:20:00,2021-11-16 21:22:00,0.0,77.0,77.0,2,WEARABLE
1637072520000,1637072580000,9,2021-11-16 23:22:00,2021-11-16 23:23:00,0.0,17.0,17.0,1,WEARABLE
1637073480000,1637073540000,9,2021-11-16 23:38:00,2021-11-16 23:39:00,0.0,31.0,31.0,1,WEARABLE
1637073600000,1637073780000,9,2021-11-16 23:40:00,2021-11-16 23:43:00,0.0,124.0,124.0,3,WEARABLE
1637076300000,1637077080000,9,2021-11-17 00:25:00,2021-11-17 00:38:00,0.0,1247.0,1247.0,13,WEARABLE
1637108340000,1637108400000,9,2021-11-17 09:19:00,2021-11-17 09:20:00,0.0,14.0,14.0,1,WEARABLE
1637108520000,1637109060000,9,2021-11-17 09:22:00,2021-11-17 09:31:00,0.0,936.0,936.0,9,WEARABLE
1637110080000,1637110440000,9,2021-11-17 09:48:00,2021-11-17 09:54:00,0.0,133.0,133.0,6,WEARABLE
1637113380000,1637113560000,9,2021-11-17 10:43:00,2021-11-17 10:46:00,0.0,75.0,75.0,3,WEARABLE
1637113920000,1637114040000,9,2021-11-17 10:52:00,2021-11-17 10:54:00,0.0,56.0,56.0,2,WEARABLE
1637114460000,1637115480000,9,2021-11-17 11:01:00,2021-11-17 11:18:00,0.0,1470.0,1470.0,17,WEARABLE
1637115600000,1637115660000,9,2021-11-17 11:20:00,2021-11-17 11:21:00,0.0,16.0,16.0,1,WEARABLE
1637115720000,1637115780000,9,2021-11-17 11:22:00,2021-11-17 11:23:00,0.0,50.0,50.0,1,WEARABLE
1637118300000,1637118420000,9,2021-11-17 12:05:00,2021-11-17 12:07:00,0.0,56.0,56.0,2,WEARABLE
1637118600000,1637118780000,9,2021-11-17 12:10:00,2021-11-17 12:13:00,0.0,123.0,123.0,3,WEARABLE
1637118900000,1637118960000,9,2021-11-17 12:15:00,2021-11-17 12:16:00,0.0,57.0,57.0,1,WEARABLE
1637125380000,1637125440000,9,2021-11-17 14:03:00,2021-11-17 14:04:00,0.0,21.0,21.0,1,WEARABLE
1637128980000,1637129100000,9,2021-11-17 15:03:00,2021-11-17 15:05:00,0.0,59.0,59.0,2,WEARABLE
1637129520000,1637129700000,9,2021-11-17 15:12:00,2021-11-17 15:15:00,0.0,92.0,92.0,3,WEARABLE
1637130900000,1637130960000,9,2021-11-17 15:35:00,2021-11-17 15:36:00,0.0,12.0,12.0,1,WEARABLE
1637134380000,1637134440000,9,2021-11-17 16:33:00,2021-11-17 16:34:00,0.0,13.0,13.0,1,WEARABLE
1637135580000,1637135700000,9,2021-11-17 16:53:00,2021-11-17 16:55:00,0.0,61.0,61.0,2,WEARABLE
1637136480000,1637136540000,9,2021-11-17 17:08:00,2021-11-17 17:09:00,0.0,13.0,13.0,1,WEARABLE
1637136600000,1637136720000,9,2021-11-17 17:10:00,2021-11-17 17:12:00,0.0,47.0,47.0,2,WEARABLE
1637140560000,1637140680000,9,2021-11-17 18:16:00,2021-11-17 18:18:00,0.0,49.0,49.0,2,WEARABLE
1637140800000,1637140860000,9,2021-11-17 18:20:00,2021-11-17 18:21:00,0.0,9.0,9.0,1,WEARABLE
1637141100000,1637141400000,9,2021-11-17 18:25:00,2021-11-17 18:30:00,0.0,117.0,117.0,5,WEARABLE
1637142300000,1637142540000,9,2021-11-17 18:45:00,2021-11-17 18:49:00,0.0,170.0,170.0,4,WEARABLE
1637143680000,1637143740000,9,2021-11-17 19:08:00,2021-11-17 19:09:00,0.0,21.0,21.0,1,WEARABLE
1637145300000,1637145420000,9,2021-11-17 19:35:00,2021-11-17 19:37:00,0.0,49.0,49.0,2,WEARABLE
1637145900000,1637146020000,9,2021-11-17 19:45:00,2021-11-17 19:47:00,0.0,48.0,48.0,2,WEARABLE
1637146140000,1637146200000,9,2021-11-17 19:49:00,2021-11-17 19:50:00,0.0,23.0,23.0,1,WEARABLE
1637146260000,1637146380000,9,2021-11-17 19:51:00,2021-11-17 19:53:00,0.0,32.0,32.0,2,WEARABLE
1637147040000,1637147160000,9,2021-11-17 20:04:00,2021-11-17 20:06:00,0.0,31.0,31.0,2,WEARABLE
1637147220000,1637147340000,9,2021-11-17 20:07:00,2021-11-17 20:09:00,0.0,90.0,90.0,2,WEARABLE
1637147460000,1637147520000,9,2021-11-17 20:11:00,2021-11-17 20:12:00,0.0,10.0,10.0,1,WEARABLE
1637149380000,1637149620000,9,2021-11-17 20:43:00,2021-11-17 20:47:00,0.0,154.0,154.0,4,WEARABLE
1637149680000,1637149740000,9,2021-11-17 20:48:00,2021-11-17 20:49:00,0.0,11.0,11.0,1,WEARABLE
1637149800000,1637149860000,9,2021-11-17 20:50:00,2021-11-17 20:51:00,0.0,46.0,46.0,1,WEARABLE
1637149980000,1637150100000,9,2021-11-17 20:53:00,2021-11-17 20:55:00,0.0,41.0,41.0,2,WEARABLE
1637150160000,1637150220000,9,2021-11-17 20:56:00,2021-11-17 20:57:00,0.0,21.0,21.0,1,WEARABLE
1637150340000,1637150520000,9,2021-11-17 20:59:00,2021-11-17 21:02:00,0.0,32.0,32.0,3,WEARABLE
1637152320000,1637152500000,9,2021-11-17 21:32:00,2021-11-17 21:35:00,0.0,59.0,59.0,3,WEARABLE
1637152680000,1637152740000,9,2021-11-17 21:38:00,2021-11-17 21:39:00,0.0,10.0,10.0,1,WEARABLE
1637152980000,1637153100000,9,2021-11-17 21:43:00,2021-11-17 21:45:00,0.0,54.0,54.0,2,WEARABLE
1637153280000,1637153340000,9,2021-11-17 21:48:00,2021-11-17 21:49:00,0.0,9.0,9.0,1,WEARABLE
1637153400000,1637153460000,9,2021-11-17 21:50:00,2021-11-17 21:51:00,0.0,10.0,10.0,1,WEARABLE
1637156760000,1637156940000,9,2021-11-17 22:46:00,2021-11-17 22:49:00,0.0,84.0,84.0,3,WEARABLE
1637158500000,1637158560000,9,2021-11-17 23:15:00,2021-11-17 23:16:00,0.0,16.0,16.0,1,WEARABLE
1637161320000,1637161380000,9,2021-11-18 00:02:00,2021-11-18 00:03:00,0.0,19.0,19.0,1,WEARABLE
1637167260000,1637167380000,9,2021-11-18 01:41:00,2021-11-18 01:43:00,0.0,87.0,87.0,2,WEARABLE
1637167440000,1637167500000,9,2021-11-18 01:44:00,2021-11-18 01:45:00,0.0,65.0,65.0,1,WEARABLE
1637167680000,1637167740000,9,2021-11-18 01:48:00,2021-11-18 01:49:00,0.0,12.0,12.0,1,WEARABLE
1637167800000,1637167860000,9,2021-11-18 01:50:00,2021-11-18 01:51:00,0.0,11.0,11.0,1,WEARABLE
1637168220000,1637168280000,9,2021-11-18 01:57:00,2021-11-18 01:58:00,0.0,33.0,33.0,1,WEARABLE
1637168340000,1637168760000,9,2021-11-18 01:59:00,2021-11-18 02:06:00,0.0,200.0,200.0,7,WEARABLE
1637169120000,1637170140000,9,2021-11-18 02:12:00,2021-11-18 02:29:00,0.0,1338.0,1338.0,17,WEARABLE
1637194920000,1637195460000,9,2021-11-18 09:22:00,2021-11-18 09:31:00,0.0,910.0,910.0,9,WEARABLE
1637195760000,1637195880000,9,2021-11-18 09:36:00,2021-11-18 09:38:00,0.0,86.0,86.0,2,WEARABLE
1637196300000,1637196360000,9,2021-11-18 09:45:00,2021-11-18 09:46:00,0.0,13.0,13.0,1,WEARABLE
1637196540000,1637196600000,9,2021-11-18 09:49:00,2021-11-18 09:50:00,0.0,12.0,12.0,1,WEARABLE
1637198460000,1637198640000,9,2021-11-18 10:21:00,2021-11-18 10:24:00,0.0,104.0,104.0,3,WEARABLE
1637199120000,1637199240000,9,2021-11-18 10:32:00,2021-11-18 10:34:00,0.0,57.0,57.0,2,WEARABLE
1637202720000,1637202840000,9,2021-11-18 11:32:00,2021-11-18 11:34:00,0.0,41.0,41.0,2,WEARABLE
1637203140000,1637203260000,9,2021-11-18 11:39:00,2021-11-18 11:41:00,0.0,70.0,70.0,2,WEARABLE
1637203380000,1637203920000,9,2021-11-18 11:43:00,2021-11-18 11:52:00,0.0,796.0,796.0,9,WEARABLE
1637205420000,1637206020000,9,2021-11-18 12:17:00,2021-11-18 12:27:00,0.0,848.0,848.0,10,WEARABLE
1637206380000,1637206680000,9,2021-11-18 12:33:00,2021-11-18 12:38:00,0.0,224.0,224.0,5,WEARABLE
1637206800000,1637206980000,9,2021-11-18 12:40:00,2021-11-18 12:43:00,0.0,93.0,93.0,3,WEARABLE
1637207700000,1637207760000,9,2021-11-18 12:55:00,2021-11-18 12:56:00,0.0,11.0,11.0,1,WEARABLE
1637207820000,1637207880000,9,2021-11-18 12:57:00,2021-11-18 12:58:00,0.0,22.0,22.0,1,WEARABLE
1637207940000,1637208000000,9,2021-11-18 12:59:00,2021-11-18 13:00:00,0.0,23.0,23.0,1,WEARABLE
1637208300000,1637208360000,9,2021-11-18 13:05:00,2021-11-18 13:06:00,0.0,34.0,34.0,1,WEARABLE
1637210040000,1637210100000,9,2021-11-18 13:34:00,2021-11-18 13:35:00,0.0,33.0,33.0,1,WEARABLE
1637210700000,1637210760000,9,2021-11-18 13:45:00,2021-11-18 13:46:00,0.0,10.0,10.0,1,WEARABLE
